Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Palau,PLW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48333008,70.4988348,70.46103985,70.11865017,69.4361639,70.79760887,70.01896306,68.94588914,68.04083879,68.71084431,66.37890656,63.43943614,62.48433086,60.3968205,57.47949081,58.56341239,58.85497314,57.12915362,56.92431162,56.01604961,55.25248494,54.73322583,55.46651909,50.43887831,50.03242008,,,
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.501484868,2.064668569,2.302748807,6.131101239,6.195140769,6.332528356,5.865000162,5.982367844,6.534021122,6.40661348,6.921769972,7.286876337,7.484914,7.288547638,7.306480014,7.211977268,7.181253681,7.273469386,8.008337923,8.878320296,9.511587745,10.45901335,10.9362426,11.40019517,11.54735557,,,
Pre-demographic dividend,PRE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.35164001,79.79928335,78.04568783,78.38244895,78.93755916,79.10717571,78.25913806,77.79753184,79.12018318,78.70275907,78.17092326,77.36377155,77.36027806,78.09869112,77.81503102,77.90339104,78.29592109,78.37773202,77.66172938,78.2163553,76.44033084,75.18832569,74.04710412,74.0728754,75.15413607,,,
Puerto Rico,PRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74694285,1.787805931,1.774622893,0.797292647,0.254340374,0.53341868,0.737062206,0.464883779,0.515570221,0.724867485,0.733473916,0.941619586,0.949257853,1.086184568,0.571783717,0.552840317,0.569206718,0.665692483,0.674828049,0.729393033,0.565171318,0.664225988,0.562609729,1.078508026,1.630638745,,,
"Korea, Dem. People’s Rep.",PRK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.189591923,7.538102426,7.739543144,7.998527105,8.989768952,9.598558986,10.20747051,9.64161991,9.889996247,9.38417913,8.717750463,8.620844155,9.025577084,9.265688012,9.372858289,9.228018967,8.957764445,10.90282988,10.19825772,9.730665671,10.62731004,14.41825296,14.32640368,19.33159387,17.01588498,,,
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9498372,25.79202907,22.41837676,24.37590889,24.94995762,23.74587673,25.35457664,24.54726101,22.4340981,19.02748754,20.11402391,20.82793522,18.27982796,22.09248344,19.86932601,18.07279557,22.33175464,23.14813895,23.18775147,24.89454522,27.82797309,27.21909939,25.51744745,30.1852939,30.49879177,,,
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.50645045,79.15027602,75.72810676,72.6123848,69.8786001,70.17176291,70.75908291,69.52087972,67.43981351,65.87587678,70.41172727,69.84046309,67.68034482,67.04731441,66.73327223,68.82405154,67.26375919,66.78739162,66.6321644,66.39283501,64.24936534,63.11143459,62.67751243,63.10270665,63.11691455,,,
West Bank and Gaza,PSE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08208566,21.9600493,21.53205055,21.25964753,20.96529661,20.95701374,20.23610319,17.17918164,16.35581452,15.89171639,17.52490624,17.12139053,21.80392441,21.68427985,23.0833046,22.78198839,18.08414221,20.47668745,20.10253407,16.54086842,14.06476868,15.42016001,12.24030075,11.61040474,10.53025769,,,
Pacific island small states,PSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.96846895,52.9031728,50.87864687,51.22172831,54.72316965,51.46486453,51.32973868,47.5521687,43.94729115,49.86109893,48.03330644,42.78683069,46.71147757,43.23520716,39.62472556,42.51791445,41.22476055,38.60871444,43.30042916,36.66224573,34.22224687,35.63788897,35.23101116,37.88305439,36.87056968,,,
Post-demographic dividend,PST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.346952727,6.524083717,6.639352005,6.520390276,6.425468323,6.718847676,6.711532376,6.711198009,6.815139516,7.280401101,7.235736324,6.860106904,6.935583322,7.205904434,7.375360478,7.653840034,8.104976976,8.369574074,8.896811875,9.49038869,9.837239604,10.23784655,10.80330669,11.30216178,11.61607591,,,
French Polynesia,PYF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731665612,4.856138837,7.858477821,8.297839091,7.691394542,9.380278926,8.180515634,8.264821341,11.19419913,7.932554977,9.935889696,6.878610097,6.230342256,7.228951478,7.854181681,8.150372087,10.22407053,9.869688541,9.336058448,9.373720902,11.57413772,9.785654937,9.344918888,8.831679386,10.15045957,,,
Qatar,QAT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.355765863,4.96956103,5.583722484,7.199847861,7.637532502,8.602682632,11.9238043,15.74562403,16.27513736,17.73397306,16.3671851,13.3946065,14.40930994,15.671414,17.27532558,18.51016796,17.41050841,18.17942355,20.38900075,22.18227179,24.09570809,21.11273203,21.55096027,23.09023624,24.34150754,,,
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751939462,3.766961628,3.980548555,4.038095684,3.866873281,3.87068154,3.694526051,3.745987311,3.585032253,3.820848201,3.497188883,3.621604057,3.45928874,3.280098873,3.554391712,3.615024408,3.483900021,3.669240193,3.307738196,3.599622911,3.342748324,3.22779582,3.354040882,3.666603613,3.455932262,,,
Rwanda,RWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.27065796,84.06274579,82.24605416,82.19464806,79.62266899,88.80677137,89.50923662,91.30192334,90.74809612,90.65220683,86.53198952,86.72938823,87.10819515,87.28762287,87.54213194,89.24477089,90.5856745,90.3099199,90.63054468,90.54182972,90.65554232,89.80872339,89.02843895,88.51422589,88.44690473,,,
South Asia,SAS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00470465,59.24276221,58.65916799,58.16685231,56.89419767,55.71841693,54.8222606,53.72105575,53.82200051,52.82056995,52.83064874,52.91963452,51.87596122,51.81581753,50.61486649,49.60450645,48.52922152,46.86971603,45.17758704,42.69408585,41.54654199,40.83474093,40.40163586,40.01164434,38.92217176,,,
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037984676,0.036699858,0.022179595,0.015516265,0.030725365,0.025890403,0.0096538,0.009032332,0.009723801,0.009415783,0.00911778,0.010460769,0.009550452,0.009141477,0.00872106,0.008307275,0.008757459,0.007985372,0.007256285,0.007049215,0.006254908,0.006841221,0.006455408,0.006374478,0.006008743,,,
Sudan,SDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26665358,76.16514275,77.39559293,85.62814686,79.48785596,81.47141625,83.61052437,80.54020529,81.90111079,80.84765154,80.42215081,79.38239062,76.75755663,76.98488347,75.38334283,72.43320142,69.35098049,65.72482441,63.65772482,63.28099545,61.44175038,63.97146226,59.81756457,61.30915498,62.41676354,,,
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55102168,55.27355692,53.66188014,55.08533583,54.75053055,53.17785232,52.46738004,50.67200938,48.02357242,45.84545121,47.51525018,45.82788192,44.48389592,44.71769601,40.79812483,41.22865883,44.20478739,40.63059996,40.4667618,51.95856327,50.26046724,48.65536135,50.36974768,43.59383217,43.29716965,,,
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194833748,0.495509257,0.528470716,0.515729247,0.477110598,0.452737926,0.457871821,0.431425649,0.43301482,0.42652008,0.325118908,0.595906846,0.576907973,0.575479914,0.525078998,0.535101747,0.518118674,0.503977614,0.531735661,0.478419237,0.475165134,0.469261528,0.495199892,0.555974851,0.621625223,,,
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01437469,58.96307908,59.5483652,60.04838189,60.49865208,59.97547257,59.9240592,60.63126904,60.64029895,65.02737602,66.31237241,66.55488113,66.49583585,65.20929224,65.75208412,67.08438222,66.4631505,64.0051512,64.29940644,64.00516061,64.60656511,63.67491085,63.53149158,63.43112779,62.95594019,,,
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9179273,92.89861103,90.21561371,90.13007316,89.7155898,90.24165574,90.07513117,90.46018174,91.26072253,91.36750862,89.28415666,87.17287905,87.12520389,85.68773708,85.74015548,87.250772,83.38563299,85.56402334,85.27459151,85.38656761,84.17508949,80.34598061,78.42975935,75.22477198,73.05429458,,,
El Salvador,SLV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13704092,64.72591828,61.68876251,59.34208353,57.19833588,54.7469804,56.93744725,53.06236102,51.58657896,51.00757727,50.86406027,50.19257283,50.74235002,47.97910788,47.38962721,47.19164088,47.65049925,36.88688124,40.54506891,32.66609024,34.29673365,33.50403718,27.25567175,28.16125078,28.16552091,,,
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.87562862,91.50954884,91.95647135,92.34306566,92.63882493,93.09530297,93.45739272,95.64298664,94.88423029,92.90450367,93.28311977,93.26168229,92.58000537,92.8016848,92.99795579,93.30414712,93.46779216,93.02043718,93.36807167,93.63149562,93.57214313,93.77874719,93.75319858,93.72827912,93.85921937,,,
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49165324,18.21979339,19.30853096,20.87905253,22.02761716,24.97608268,19.43228501,16.29905396,16.74292169,23.68335778,23.58647722,21.15550089,19.08033637,16.2622981,14.8653723,16.37174686,15.68668476,14.29340551,15.56634005,20.82235766,20.59508702,17.55075868,19.60573489,20.22826923,23.42929123,,,
Sub-Saharan Africa (excluding high income),SSA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.21592335,71.89874762,72.51117836,73.41581593,73.95325939,73.57640909,72.67631783,71.88239154,72.47543222,72.81520449,72.98455181,72.93902707,72.34584986,71.66789203,71.46625875,71.1620776,71.38089352,71.05720495,70.93373117,70.9765043,71.50890316,71.08469955,70.35284096,69.98591139,70.21640736,,,
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19682106,29.70165642,29.82963232,,,
Sub-Saharan Africa,SSF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.20679242,71.88757766,72.50029,73.4040755,73.94012296,73.56471163,72.6617862,71.85900258,72.44438258,72.77858109,72.94409859,72.89453701,72.31078559,71.6320878,71.42119844,71.12239466,71.33969555,71.0240001,70.89792622,70.95007304,71.48793136,71.0713064,70.33337344,69.96991778,70.19594066,,,
Small states,SST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.41395797,25.28801436,27.34226343,27.97893609,27.869082,28.43679798,28.29217063,27.54657272,26.83868538,27.87528966,27.29691073,25.91399464,26.10540592,26.69640088,25.98057846,26.00414893,25.47089312,24.90001187,25.75959601,27.16703722,27.13741108,25.58824081,23.5694791,25.58483592,24.02511602,,,
Sao Tome and Principe,STP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48055705,72.61394334,73.86517505,73.86517505,70.49107391,54.711443,56.57972795,57.20064484,56.30070219,56.67576693,54.76954549,55.50986675,55.37663843,51.84193167,48.96827532,48.01743697,47.42810456,47.68629274,46.03756084,45.40838823,43.75954967,43.21514031,41.45221858,41.59961389,41.59961389,,,
Suriname,SUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47466999,26.95462,31.25012835,28.28147587,25.99535837,22.12489986,24.83532385,27.22442747,28.4648734,28.65052549,24.54434085,25.44612719,23.04923028,25.96714584,25.38253454,,,
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22533664,2.086783828,2.318612394,4.104216331,4.717442157,4.207009909,3.9055045,3.853384863,3.630588337,3.797945272,3.728088711,6.001001618,5.481049618,5.346867404,6.247301185,6.306465215,6.567616914,8.232175618,7.629429811,9.999141072,10.27973613,10.35756666,10.47258459,10.67838174,12.14105169,,,
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35194741,13.13077874,13.90084443,12.35673733,12.33609636,11.49482114,11.09418169,10.23270273,11.08844997,10.95033344,15.86476518,14.99182315,14.09608702,14.18372867,15.41055157,14.56625241,14.41437286,14.08997687,13.85233032,18.8962568,19.60782636,18.56271472,19.84050898,22.14173261,22.67789442,,,
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.06198998,32.45879278,33.23216348,34.38515552,31.35442272,33.91417938,31.35609924,35.62061108,35.65790203,34.79224804,40.00826205,37.66157772,36.14876434,34.91042902,35.82330977,39.99189338,41.12658994,42.92465805,44.8655878,47.07736548,45.97780704,46.54503966,49.89956367,48.77831059,49.53745892,,,
Swaziland,SWZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2457047,86.67093926,92.26300238,91.99369039,87.00879501,88.42399192,88.68432043,47.92768815,49.10729351,48.86559453,48.19244142,47.82448056,49.80054884,49.77488344,48.82674444,49.65228383,62.2918052,64.73474293,63.94271507,64.69376482,62.68197482,61.25117209,63.02826768,65.2566779,63.55079827,,,
Sint Maarten (Dutch part),SXM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049934062,0.048935667,0.047959511,,,
Seychelles,SYC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.248395139,3.48208008,3.335618269,3.110523652,2.763245277,2.96356046,2.291622243,1.373968771,1.0338298,0.868549785,0.571808231,0.505600601,0.560987319,0.525150049,0.402888851,0.376164955,0.354018936,0.425478784,0.383361292,0.505036067,0.625464048,0.935294978,0.627833672,1.272179507,1.034024865,,,
Syrian Arab Republic,SYR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.360017289,2.1073073,2.239113142,2.230603468,2.058007681,1.805989462,1.663549805,1.690534143,1.606852682,1.751356899,2.000425741,2.073098639,1.613591702,1.912215007,2.602214259,2.11133259,1.826276028,1.566186488,1.272318897,0.933023274,1.410585008,1.902975267,2.559906517,2.867164052,2.992679827,,,
Turks and Caicos Islands,TCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.792108636,1.078649843,0.584360539,0.95385821,0.982270049,0.898626497,0.967568667,0.848251851,0.888287107,0.834261786,0.688235241,0.675127798,0.59603837,0.591969664,0.599648675,0.543302661,0.516655036,0.496592969,0.492033679,0.522009536,0.517998914,0.532165411,0.511926807,0.536803447,0.580517977,,,
Chad,TCD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.16353029,98.30371509,98.22818864,98.17380403,98.12368663,98.13853466,98.08859363,97.92378978,97.60123472,97.30036486,97.16366712,97.2645286,97.26255441,91.9660428,92.12234981,91.72726629,91.80991747,90.71424718,90.06844097,91.05414574,90.78835517,90.59736989,90.65051855,89.45727545,89.24006473,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04240168,37.21480088,36.73860205,35.23345441,34.46579914,32.60380914,33.13095956,32.56480411,32.57303749,32.96155204,32.63957608,31.90664741,30.85449899,28.46307772,25.29334195,23.67506823,22.61049836,21.53534634,21.36662398,21.04502959,20.128548,19.2544639,19.69596513,19.64355325,19.73750063,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.065816686,4.184050315,4.480375804,5.090943661,5.252773904,5.387010398,5.678536587,5.883350889,5.976814936,6.070735609,5.843327944,5.777914708,5.788378154,5.652112199,5.966518401,6.035233569,5.887043223,5.780741332,5.75258471,6.41321144,6.575394453,6.147089744,6.419414208,6.938086453,6.834653902,,,
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7014265,82.08721306,85.79096597,91.49859349,81.55215178,81.52090695,73.09453245,79.56105947,77.74869676,73.11710655,77.11207711,82.05980751,78.66852711,74.79324594,76.14207942,77.22432771,79.65952917,79.93935569,76.52192843,63.39771301,65.82542041,69.15686027,72.73742159,72.57093412,72.82531867,,,
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.63912981,33.01562846,31.82377711,26.42590713,23.86781992,22.69941198,21.16347264,21.2488412,21.65097538,21.31244164,21.98813752,20.03560519,20.06692935,20.34439708,20.02466792,20.2523975,20.68693756,21.6112436,22.49108712,22.65736652,22.65487893,22.75552546,23.28982089,22.94328751,23.58596842,,,
Tajikistan,TJK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63775028,30.9993631,37.37866328,43.95660159,57.26018555,60.58249866,62.66713627,56.82428335,55.80759016,59.72839308,62.41341329,64.07302822,64.15724848,64.58716944,61.41680823,63.73850615,61.57626747,53.80071111,54.61206974,60.59062352,61.83599972,59.98201962,56.06849805,49.55601873,40.71364057,,,
Turkmenistan,TKM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277582683,0.317767741,0.001764462,0.002809506,0.001874933,0.001971608,0.002466815,0.002127215,0.102890074,0.089602027,0.094230888,0.093510003,0.090895022,0.079048485,0.0751117,0.074057717,0.085696901,0.073152532,0.074382302,0.081312155,0.0721929,0.065072276,0.039532314,0.042414465,0.041262014,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2294562,31.59958195,31.31113848,30.92355781,30.49068019,30.20153317,29.39474594,28.65701097,28.54059079,28.94507001,28.3705679,27.88510814,28.55197407,28.98129979,28.38436276,28.63476921,28.97994892,29.15701493,28.54726827,29.46751222,28.76033843,28.55998148,27.69881682,27.62626453,27.2992117,,,
Timor-Leste,TLS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.74951508,47.34414786,43.54612772,43.1065396,41.3746414,41.20011032,38.83220536,35.95445036,33.8906748,31.94955844,25.08352021,21.44455568,19.00040017,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.977313116,3.867289638,3.720296877,3.740777402,3.487556903,3.355635852,3.390900523,3.311954623,3.312577805,3.127208318,2.924597162,2.928010989,2.878083704,3.026894934,3.362480436,3.539180777,3.375738143,3.175187453,2.714102725,2.676040404,2.717348888,2.630200268,2.640501731,2.688891161,2.583278639,,,
Tonga,TON,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486607998,1.246426144,1.568700273,1.425736716,1.22682652,1.161942027,1.462181177,1.263760166,1.235415667,1.031878537,2.476729754,2.699507947,2.477388472,2.012778373,2.148452529,2.170453646,1.866994449,2.170683248,1.988544372,1.817493187,1.007870328,1.139330483,1.125106238,1.547375552,1.629220638,,,
South Asia (IDA & IBRD),TSA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00470465,59.24276221,58.65916799,58.16685231,56.89419767,55.71841693,54.8222606,53.72105575,53.82200051,52.82056995,52.83064874,52.91963452,51.87596122,51.81581753,50.61486649,49.60450645,48.52922152,46.86971603,45.17758704,42.69408585,41.54654199,40.83474093,40.40163586,40.01164434,38.92217176,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.20679242,71.88757766,72.50029,73.4040755,73.94012296,73.56471163,72.6617862,71.85900258,72.44438258,72.77858109,72.94409859,72.89453701,72.31078559,71.6320878,71.42119844,71.12239466,71.33969555,71.0240001,70.89792622,70.95007304,71.48793136,71.0713064,70.33337344,69.96991778,70.19594066,,,
Trinidad and Tobago,TTO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19302385,1.308742285,1.284745352,1.350853263,1.266419373,1.185209752,1.000185763,0.939534842,0.903392104,0.864057097,0.759098459,0.682711051,0.635677581,0.600807117,0.625189942,0.530753074,0.619433103,0.365885993,0.363114192,0.400455147,0.334349614,0.359608801,0.324047643,0.309722831,0.280935357,,,
Tunisia,TUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48024077,14.79054021,14.19334969,13.87118883,14.2023794,14.36803095,14.375477,14.43762453,14.49885596,14.48859654,14.23477893,14.21999961,14.5466849,14.12645414,13.92060949,14.17724879,14.3201216,14.32192643,14.60928688,16.06999481,12.68783988,13.32762368,13.08440788,13.24196377,12.92407437,,,
Turkey,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57491955,24.25282533,24.28564276,23.8843207,24.30662758,22.14953403,21.2891438,20.88750195,21.68018705,20.58896626,17.28649455,18.13134103,17.48360521,16.30549623,16.80231721,15.3241731,14.27063919,12.50410657,12.43816629,13.35237006,14.35246327,12.79416743,12.84007134,13.85650845,11.57816894,,,
Tuvalu,TUV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.78490856,94.97058984,95.02558432,95.14743411,95.17764482,93.37150721,92.22246187,92.74787514,93.17765468,94.26634302,93.72446923,93.22498277,92.48066481,92.38039349,91.72746107,91.00990563,90.90420632,91.35667581,91.04853376,91.64068429,90.31613097,88.51363796,86.35434195,86.62466279,86.67344532,,,
Uganda,UGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04435512,96.30610154,96.39354943,96.50009295,96.94700577,96.05827416,95.7420569,95.53935933,94.94363382,94.92603851,94.54143135,94.4100231,94.46557457,94.38187816,94.63415232,93.28215492,92.86484642,92.68911606,92.01087153,92.40751599,91.97940563,91.52302561,91.36019109,89.97516778,89.21553025,,,
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65012302,0.700765594,0.600592015,0.893722967,1.105019578,0.976939675,0.897910983,1.025039416,1.577507172,1.451121515,1.254580224,1.228065335,1.034932848,0.972022337,1.189750374,1.251230617,1.734516966,2.3599847,2.724833555,2.963051431,2.883677919,2.738065656,2.857431129,3.487472352,3.497718466,,,
Upper middle income,UMC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96011406,19.07538807,19.53646965,19.50534583,19.9606896,19.63650086,20.15002496,20.11026765,20.14145828,20.39962565,19.95656098,19.66727036,19.4735336,18.64467227,17.54504801,17.02497304,16.52908515,16.0918411,15.94967137,16.19494909,15.82486255,15.1300355,15.33638282,15.46576984,15.54928988,,,
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.81248165,43.72981628,43.39971107,42.76309152,42.25098173,41.06618597,37.56791551,37.67648934,36.9013903,33.29843736,38.80270577,40.95104819,43.03947971,43.11227317,38.3179406,39.90875294,35.65629652,41.46267049,43.27519438,45.29376523,52.81861317,48.84249585,46.924863,50.75188707,55.43136677,,,
